id,ML,street_name,street_number,zone,block,total_rooms,bedrooms,first_floor_area,land_area,living_area,neighborhood,num_stories,FAR,LADU,OPEN,lot,lat
12857,88-31,Columbia St,183,BA,546,None,None,3440,4519,13964,The Port,4.0,3.09,376.58,23.88,-71.0975379078,42.3677216441
2528,88-32,Columbia St,179,BA,546,9,4,906,2399,1978,The Port,2.25,0.82,2399.0,62.23,-71.097594341,42.3676910716
9731,88-33,Columbia St,177,BA,546,12,6,1160,5039,2608,The Port,2.25,0.52,2519.5,76.98,-71.0976426154,42.3676164725
2816,88-36,Harvard St,201,C-1,546,13,4,1006,3600,2702,The Port,3.0,0.75,1800.0,72.06,-71.0981718121,42.3671827825
9661,88-37,Harvard St,203,C-1,546,14,5,1006,4335,2702,The Port,3.0,0.62,2167.5,76.79,-71.0981875195,42.3671873497
2440,88-41,Elm St,28,BA,546,11,3,1082,2294,2342,The Port,2.25,1.02,1147.0,52.83,-71.0982839541,42.3678769605
12754,88-42,Elm St,32,BA,546,13,6,806,1735,2008,The Port,2.5,1.16,578.33,53.54,-71.0982518185,42.3679544881
3296,88-45,Columbia St,167,C-1,546,None,None,1578,5749,1578,The Port,1.0,0.27,5749.0,72.55,-71.0979763723,42.3675016295
12789,88-46,Elm St,16,C-1,546,14,7,3580,5030,3580,The Port,0.0,0.71,1676.67,28.83,-71.0984454725,42.36761649
6606,88-47,Broadway,284,BA,546,None,None,10589,10870,10589,The Port,1.0,0.97,10870.0,2.59,-71.0978645646,42.3679692365
4334,88-48,Prospect St,158,BA-1,511,None,None,2670,5380,2670,The Port,1.0,0.5,5380.0,50.37,-71.1010167087,42.3691145197
2224,88-49,Prospect St,154,O-1,511,None,None,1250,15188,2544,The Port,2.25,0.17,1168.31,91.77,-71.1009540998,42.3687023062
4498,88-50,Norfolk Ct ,12,C-1,548,45,20,10102,12733,10102,The Port,0.0,0.79,2122.17,20.66,-71.0990060148,42.3680494092
8995,88-51,Elm St,23,C-1,548,None,None,2504,4456,7512,The Port,3.0,1.69,742.67,43.81,-71.0985158162,42.3678390974
3225,88-52,Elm St,17,C-1,548,None,None,3100,6774,12508,The Port,4.0,1.85,846.75,54.24,-71.0986010142,42.3677011269
5628,88-53,Prospect St,130,O-1,511,5,1,10718,12072,25588,The Port,0.0,2.12,6036.0,11.22,-71.1014845825,42.3684348129
881,88-55,Harvard St,199,C-1,546,8,4,1023,2739,2767,The Port,3.0,1.01,1369.5,62.65,-71.0979796796,42.367138675
3522,88-56,Columbia St,161,C-1,546,19,9,1178,1779,3664,The Port,0.0,2.06,593.0,33.78,-71.0977993178,42.3672944252
5685,88-57,Harvard St,211,C-1,546,11,6,740,2171,2226,The Port,0.0,1.03,723.67,65.91,-71.0985742409,42.3673094906
9679,88-58,Harvard St,209,C-1,546,13,6,785,2046,2310,The Port,0.0,1.13,682.0,61.63,-71.0985471387,42.3673019992
9549,88-59,Harvard St,207,C-1,546,12,6,952,2030,2590,The Port,3.0,1.28,676.67,53.1,-71.0984283734,42.3672681345
2131,88-60,Harvard St,205,C-1,546,12,6,1126,2556,3105,The Port,3.0,1.21,852.0,55.95,-71.0984011508,42.3672601205
8818,88-62,Harvard St,217,C-1,556,44,19,2380,5091,9220,The Port,0.0,1.81,636.38,53.25,-71.0991025962,42.3674829568
5259,88-63,Harvard St,213,C-1,556,39,21,3605,5913,9277,The Port,0.0,1.57,739.12,39.03,-71.0988843568,42.3673972421
1402,88-64,Elm St,20,C-1,546,10,4,980,1815,2234,The Port,2.5,1.23,605.0,46.01,-71.0983702965,42.3677221363
3312,88-65,Elm St,22,C-1,546,10,9,980,1866,2234,The Port,2.5,1.2,933.0,47.48,-71.0983602679,42.367738654
12647,88-67,Harvard St,221,C-1,556,33,13,2131,8506,6305,The Port,0.0,0.74,1417.67,74.95,-71.0993697483,42.3675944797
995,88-69,Broadway,290,BA,536,29,11,0,2892,6281,The Port,0.0,2.17,482.0,100.0,-71.0983390595,42.3681651925
6432,88-70,Broadway,302,BA,536,10,4,700,1613,2070,The Port,0.0,1.28,806.5,56.6,-71.0986203065,42.3682504249
5215,88-71,Elm St,29,BA,536,16,7,3311,4938,8021,The Port,0.0,1.62,987.6,32.95,-71.0986175087,42.3681187032
3849,88-72,Norfolk St,147,C-1,520,6,3,1747,4999,2326,The Port,1.0,0.47,4999.0,65.05,-71.0995951368,42.3677895986
8589,89-1,Washington St,413,C-1,589,13,3,1347,2395,3933,The Port,3.0,1.64,798.33,43.76,-71.1005824242,42.3660191932
7322,89-10,Suffolk St,14,C-1,589,27,12,1844,4380,5756,The Port,0.0,1.31,730.0,57.9,-71.0993262663,42.3660920077
9064,89-14,Suffolk St,6,C-1,589,4,2,494,780,886,The Port,2.0,1.14,780.0,36.67,-71.0988834971,42.3659794518
1934,89-15,Columbia St,97,C-1,589,16,9,1264,3222,3910,The Port,0.0,1.21,1074.0,60.77,-71.0986486003,42.3658251145
10985,89-19,Washington St,345,C-1,589,18,9,1574,4080,4722,The Port,3.0,1.16,1360.0,61.42,-71.0991204246,42.3655750415
7783,89-2,Norfolk St,86,C-1,589,None,None,1128,2242,4560,The Port,4.0,2.03,560.5,49.69,-71.1004623779,42.3662859743
11455,89-21,Washington St,375,C-1,589,11,4,1564,6700,3383,The Port,2.25,0.5,2233.33,76.66,-71.0997258527,42.3658249603
11577,89-22,Washington St,383,C-1,589,12,5,1211,2572,3168,The Port,3.0,1.23,857.33,52.92,-71.0999118015,42.365810387
9359,89-23,Washington St,385,C-1,589,11,5,1152,3274,3056,The Port,3.0,0.93,1091.33,64.81,-71.0999415421,42.3658194762
5434,89-24,Washington St,395,C-1,589,11,5,1253,4457,3129,The Port,3.0,0.7,4457.0,71.89,-71.1001731249,42.3658993375
12825,89-25,Washington St,401,C-1,589,29,11,1938,4053,5930,The Port,0.0,1.46,675.5,52.18,-71.1002934944,42.3659442102
8531,89-28,Norfolk St,116,C-1,580,None,None,4982,27111,19346,The Port,5.0,0.71,1807.4,81.62,-71.1001033871,42.3667843293
3098,89-3,Norfolk St,90,C-1,589,None,None,3389,4098,13556,The Port,4.0,3.31,512.25,17.3,-71.1004052934,42.3663699006
5040,89-34,Worcester St,16,C-1,580,10,6,1044,3570,3002,The Port,3.0,0.84,1785.0,70.76,-71.0991917738,42.3666199158
12372,89-35,Worcester St,14,C-1,580,6,3,901,2729,1802,The Port,2.0,0.66,2729.0,66.98,-71.0990266975,42.3665137008
9343,89-36,Worcester St,12,C-1,580,25,12,1742,4445,5010,The Port,0.0,1.13,1111.25,60.81,-71.0988975054,42.3665367973
12691,89-37,Worcester St,8,C-1,580,10,4,1193,3415,2090,The Port,1.75,0.61,1707.5,65.07,-71.0987767503,42.3664926105
2607,89-38,Worcester St,6,C-1,580,8,3,720,2045,1692,The Port,2.5,0.83,2045.0,64.79,-71.0985927188,42.3664384805
12752,89-39,Worcester St,4,C-1,580,8,4,732,2004,1704,The Port,2.5,0.85,2004.0,63.47,-71.0985735406,42.3664327589
3650,89-4,Suffolk St,32,C-1,589,18,11,1143,2460,3429,The Port,3.0,1.39,820.0,53.54,-71.1001259329,42.3663303642
6944,89-41,Columbia St,113,C-1,580,9,4,826,2720,2137,The Port,2.75,0.79,1360.0,69.63,-71.098462187,42.3661730956
11685,89-42,Columbia St,107,C-1,580,20,6,1386,2756,4158,The Port,3.0,1.51,918.67,49.71,-71.0985240523,42.3660696489
1705,89-43,Suffolk St,3,C-1,580,12,6,1092,2599,2342,The Port,2.5,0.9,1299.5,57.98,-71.0988526667,42.3660809516
9933,89-44,Suffolk St,5-A,C-1,580,10,4,935,3010,2290,The Port,2.5,0.76,1505.0,68.94,-71.0988970063,42.3661770913
1999,89-46,Suffolk St,21-A,C-1,580,None,None,2800,8522,11200,The Port,3.0,1.31,710.17,67.14,-71.0995984656,42.3662977178
4658,89-49,Norfolk St,118,C-1,565,28,12,5056,5751,6988,The Port,0.0,1.22,1150.2,12.08,-71.0999237513,42.3670282145
3684,89-5,Suffolk St,28,C-1,589,10,7,1206,3200,2448,The Port,2.25,0.77,1600.0,62.31,-71.0999241876,42.3662692011
4453,89-50,Norfolk St,134,C-1,565,None,None,3500,16954,10500,The Port,3.0,0.62,16954.0,79.36,-71.0996082623,42.3673403733
82,89-53,Harvard St,220,C-1,565,11,4,1065,3999,2883,The Port,0.0,0.72,1999.5,73.37,-71.0991827735,42.3673129838
1895,89-54,Harvard St,218,C-1,565,14,6,1051,5093,2644,The Port,0.0,0.52,1697.67,79.36,-71.0990532996,42.3672561917
8457,89-56,Harvard St,208,C-1,565,None,None,2366,7635,4876,The Port,2.25,0.64,1908.75,69.01,-71.0985138374,42.3669619373
4016,89-57,Harvard St,206,C-1,565,18,11,1263,5400,3751,The Port,2.5,0.69,1800.0,76.61,-71.0983382247,42.3670359949
5857,89-58,Harvard St,202,C-1,565,11,5,714,3129,1743,The Port,2.5,0.56,1564.5,77.18,-71.098209032,42.3670014489
10403,89-6,Suffolk St,26,C-1,589,12,4,645,1600,1961,The Port,0.0,1.23,533.33,59.69,-71.0998906868,42.3662758773
8151,89-60,Columbia St,135,C-1,565,7,3,807,2007,1614,The Port,2.25,0.8,2007.0,59.79,-71.0981928885,42.3666261682
1042,89-61,Worcester St,1,C-1,565,16,6,1518,3903,3165,The Port,2.5,0.81,1301.0,61.11,-71.0983536718,42.366489047
8035,89-62,Worcester St,7,C-1,565,12,5,2702,4158,2702,The Port,0.0,0.65,2079.0,35.02,-71.0987077294,42.3666255321
10265,89-63,Worcester St,9,C-1,565,10,4,979,3158,2299,The Port,2.25,0.73,1579.0,69.0,-71.0988506589,42.3666441039
6064,89-64,Worcester St,11,C-1,565,8,4,1664,5726,3117,The Port,2.5,0.54,2863.0,70.94,-71.0989680356,42.366695383
7524,89-65,Worcester St,13,C-1,565,13,6,955,3269,2885,The Port,0.0,0.88,1089.67,70.79,-71.0991349854,42.3667376618
435,89-66,Worcester St,15,C-1,565,7,3,970,3000,2111,The Port,2.25,0.7,3000.0,67.67,-71.0992567969,42.3667773361
1231,89-67,Worcester St,17,C-1,565,9,4,1200,4440,1836,The Port,1.75,0.41,4440.0,72.97,-71.0993086912,42.366799717
3360,89-68,Worcester St,19,C-1,565,20,9,1209,3185,3857,The Port,0.0,1.21,1061.67,62.04,-71.0995402194,42.3668525932
8281,89-69,Worcester St,31,C-1,565,10,5,1296,3193,3347,The Port,2.5,1.05,1064.33,59.41,-71.0996846205,42.3669073157
9115,89-7,Suffolk St,24,C-1,589,9,3,871,1600,2613,The Port,3.0,1.63,533.33,45.56,-71.0998198663,42.3662338882
9473,89-72,Worcester St,22,C-1,580,10,5,689,2530,1505,The Port,0.0,0.59,1265.0,72.77,-71.0993681599,42.3666645372
4830,89-73,Columbia St,147,C-1,565,None,None,3709,6115,3856,The Port,3.0,0.63,509.58,39.35,-71.0980358579,42.3668586813
6835,89-76,Harvard St,216,C-1,565,10,4,1264,3099,2528,The Port,2.0,0.82,1549.5,59.21,-71.0988792187,42.3672025822
8578,89-78,Suffolk St,11,C-1,580,4,2,588,1799,1176,The Port,2.0,0.65,1799.0,67.32,-71.0992643161,42.3662008166
3344,89-79,Suffolk St,7,C-1,580,6,3,608,1799,1216,The Port,2.0,0.68,1799.0,66.2,-71.0990265096,42.3661405896
9570,89-8,Suffolk St,22,C-1,589,None,None,2564,4511,7120,The Port,3.0,1.58,751.83,43.16,-71.0996713349,42.36619994
4576,89-80,Suffolk St,9,C-1,580,5,2,702,2000,1314,The Port,2.0,0.66,2000.0,64.9,-71.0990904031,42.3662810915
3540,89-81,Washington St,363,C-1,589,13,5,1492,5407,3772,The Port,3.0,0.7,1802.33,72.41,-71.0993919762,42.365751829
4694,89-82,Washington St,361,C-1,589,None,None,2110,5129,6378,The Port,3.0,1.24,854.83,58.86,-71.0992471853,42.3656004293
3388,89-85,Suffolk St,10,C-1,589,26,12,1223,3679,3767,The Port,0.0,1.02,613.17,66.76,-71.0991486702,42.3660453005
11774,89-86,Suffolk St,8,C-1,589,12,6,990,2760,2970,The Port,3.0,1.08,920.0,64.13,-71.0989658336,42.3659893495
7551,89-87,Suffolk St,25,C-1,580,5,3,714,3085,1428,The Port,2.25,0.46,1542.5,76.86,-71.0997415797,42.3664042679
12826,89-9,Suffolk St,16,C-1,589,None,None,1952,4003,3954,The Port,2.0,0.99,1000.75,51.24,-71.09946148,42.3661389037
7115,89-90,Harvard St,214,C-1,565,11,6,1210,3745,2512,The Port,2.5,0.67,1872.5,67.69,-71.0987812263,42.3671345623
3158,89-91,Harvard St,214-R,C-1,565,8,4,771,2152,1902,The Port,2.5,0.88,1076.0,64.17,-71.0988633601,42.3669972993
4213,89-93,Columbia St,121,C-1,580,8,4,1105,2104,1988,The Port,2.25,0.94,1052.0,47.48,-71.0983285591,42.3663411547
1583,89-94,Columbia St,117,C-1,580,16,8,750,1919,1613,The Port,2.5,0.84,959.5,60.92,-71.0983972789,42.366269694
6399,89-96,Columbia St,95,C-1,589,18,8,1765,4393,5295,The Port,3.0,1.21,1464.33,59.82,-71.0986738191,42.3657723206
116,89-97,Worcester St,18,C-1,580,8,2,1093,1798,2186,The Port,2.0,1.22,1798.0,39.21,-71.0993546642,42.3665057156
8430,89-98,Worcester St,20,C-1,580,9,3,1040,1800,2433,The Port,2.5,1.35,1800.0,42.22,-71.0993341743,42.3666595357
11717,90-100,Norfolk Ter,1,B,551,8,4,685,2959,1578,The Port,2.25,0.53,1479.5,76.85,-71.1009389365,42.3666418943
11741,90-101,Norfolk St,89,B,551,None,None,446,3620,2552,The Port,2.0,0.7,1810.0,87.68,-71.1005907477,42.3664009862
4133,90-102,Norfolk St,87,B,551,6,2,746,2790,1324,The Port,1.75,0.47,2790.0,73.26,-71.1006285699,42.3663678717
11472,90-106,Norfolk St,79,B,551,8,3,1080,3732,1750,The Port,1.75,0.47,3732.0,71.06,-71.1007708304,42.3661642795
4710,90-107,Norfolk St,75,B,551,7,3,1034,3311,1934,The Port,1.75,0.58,1655.5,68.77,-71.1008088651,42.366112076
4974,90-11,Prospect St,64-1/2,BA-1,542,31,16,0,6555,6790,The Port,0.0,1.04,1311.0,100.0,-71.1024695367,42.3665401008
5800,90-111,Norfolk St,55,BA,551,None,None,540,8205,9908,The Port,4.0,1.21,1025.62,93.42,-71.1011475022,42.3655742273
10390,90-122,Essex St,31,B,542,13,5,1512,6605,3320,The Port,0.0,0.5,3302.5,77.11,-71.1019392678,42.3667474918
9561,90-127,Prospect St,106,BA-1,542,None,None,648,2280,648,The Port,1.0,0.28,2280.0,71.58,-71.102059457,42.3677120365
3853,90-13,Prospect St,74,BA-1,542,None,None,3731,8250,4543,The Port,2.0,0.55,4125.0,54.78,-71.1023510604,42.3668375098
7728,90-131,Ashburton Pl,7,B,551,18,8,4129,6960,4129,The Port,0.0,0.59,2320.0,40.68,-71.1012473611,42.3661784978
862,90-14,Prospect St,80,BA-1,542,None,None,8690,17755,26070,The Port,3.0,1.47,17755.0,51.06,-71.1021795727,42.3671484575
5082,90-140,Essex St,28,B,551,24,16,1273,2859,5185,The Port,0.0,1.81,714.75,55.47,-71.1017373401,42.3664662841
7870,90-146,Essex St,32-R,B,551,None,None,5000,10313,5000,The Port,1.0,0.48,10313.0,51.52,-71.1012963617,42.366484912
3088,90-148,Lamson Pl,1,B,551,7,3,981,2078,2322,The Port,3.0,1.12,692.67,52.79,-71.1011489774,42.3672374694
7224,90-149,Lamson Pl,2,B,551,11,4,885,1808,2436,The Port,3.0,1.35,602.67,51.05,-71.1011241686,42.3672278052
6295,90-150,Lamson Pl,3,B,551,10,4,672,1794,2004,The Port,3.0,1.12,1794.0,62.54,-71.1010162024,42.3671877542
5385,90-151,Lamson Pl,4,B,551,9,3,681,1794,2022,The Port,3.0,1.13,897.0,62.04,-71.1009966303,42.3671801302
7780,90-152,Lamson Pl,5,B,551,14,4,1015,1803,2303,The Port,0.0,1.28,601.0,43.7,-71.1008835551,42.3671405304
11560,90-153,Lamson Pl,6,B,551,8,4,681,1808,2022,The Port,3.0,1.12,904.0,62.33,-71.1008598133,42.3671312822
11499,90-154,Lamson Pl,7,B,551,9,4,688,1897,2036,The Port,3.0,1.07,632.33,63.73,-71.1007528288,42.3670930971
27,90-158,Essex St,33-1/2,B,542,15,9,1244,3389,3732,The Port,3.0,1.1,1129.67,63.29,-71.1019769535,42.3669069262
2900,90-159,Essex St,33,B,542,8,5,973,3167,2251,The Port,2.25,0.71,3167.0,69.28,-71.1017190722,42.3668467397
9494,90-16,Prospect St,96,BA-1,542,8,4,927,4389,2469,The Port,3.0,0.56,4389.0,78.88,-71.102164704,42.3674971024
11783,90-164,Norfolk Pl,1,B,551,14,8,1521,3631,3130,The Port,2.25,0.86,1815.5,58.11,-71.1010233349,42.3663445387
413,90-165,Norfolk Pl,3,B,551,4,2,512,1283,880,The Port,2.0,0.69,1283.0,60.09,-71.1008614093,42.3664349023
1937,90-172,Prospect St,102,BA-1,542,22,11,1623,3254,4693,The Port,3.0,1.44,1084.67,50.12,-71.1020588324,42.3676580837
7614,90-173,Prospect St,98,BA-1,542,10,4,1213,3853,2405,The Port,2.0,0.62,1926.5,68.52,-71.101936563,42.3674888407
11360,90-174,Essex St,41,B,542,15,6,1305,5178,3687,The Port,0.0,0.71,1726.0,74.8,-71.1015120761,42.3671672199
4492,90-175,Essex St,37,B,542,16,6,1492,6611,3452,The Port,2.5,0.52,3305.5,77.43,-71.101641032,42.3670228375
8831,90-176,Bishop Allen Dr,77,BA,551,None,None,2540,4687,10160,The Port,4.0,2.17,585.88,45.81,-71.1015313811,42.3654880238
647,90-177,Norfolk St,51,BA,551,None,None,2733,3928,10932,The Port,4.0,2.78,491.0,30.42,-71.1012273857,42.365459426
1357,90-18,Prospect St,112,BA-1,542,12,8,1393,5356,3266,The Port,2.5,0.61,5356.0,73.99,-71.101912404,42.3678257443
6374,90-181,Norfolk St,65,B,551,11,4,1156,3348,2321,The Port,0.0,0.69,1674.0,65.47,-71.101199656,42.3659281742
4439,90-182,Norfolk St,67,B,551,23,8,1825,2631,2760,The Port,0.0,1.05,438.5,30.63,-71.100973035,42.3658725193
7457,90-183,Essex St,55,C-1,542,None,None,7758,32967,61434,The Port,8.0,1.86,412.09,76.47,-71.1011815919,42.3676644787
7999,90-187,Prospect St,66,BA-1,542,4,2,320,2190,1520,The Port,2.0,0.69,2190.0,85.39,-71.1026005791,42.3667791756
11550,90-188,Prospect St,68,BA-1,542,3,2,320,1934,1520,The Port,2.0,0.79,1934.0,83.45,-71.1025077397,42.3667425903
5044,90-189,Prospect St,70,BA-1,542,3,2,320,1887,1520,The Port,2.0,0.81,1887.0,83.04,-71.10242513,42.3667100359
5227,90-19,Prospect St,114,BA-1,542,None,None,1369,5610,3290,The Port,2.5,0.59,801.43,75.6,-71.1019025044,42.3678394682
7941,90-190,Essex St,35,B,542,15,9,1384,3200,4152,The Port,3.0,1.3,1066.67,56.75,-71.1016386492,42.3669780471
973,90-191,Essex St,35-1/2,B,542,17,6,1248,3331,3744,The Port,3.0,1.12,1110.33,62.53,-71.1019124518,42.3670158807
6686,90-192,Norfolk Ter,2,B,551,None,None,1038,3181,2146,The Port,2.25,0.67,530.17,67.37,-71.1009213883,42.3666662204
6479,90-20,Prospect St,126,O-1,542,8,0,1930,6654,3860,The Port,0.0,0.58,831.75,70.99,-71.1017417194,42.3680934155
874,90-21,Harvard St,252,O-1,542,22,7,1218,5113,3804,The Port,0.0,0.74,852.17,76.18,-71.1013502019,42.3680838639
1767,90-36,Essex St,43,C-1,542,21,10,1684,6235,5242,The Port,0.0,0.84,2078.33,72.99,-71.1014388463,42.3672669989
11362,90-42,Essex St,29,B,542,17,6,1317,6605,3951,The Port,3.0,0.6,2201.67,80.06,-71.1018934656,42.3665999671
2557,90-43,Essex St,27,B,542,10,6,1149,2760,2910,The Port,3.0,1.05,1380.0,58.37,-71.1020086153,42.3664373543
1378,90-44,Essex St,25,B,542,11,6,1002,2792,2664,The Port,3.0,0.95,1396.0,64.11,-71.1020185934,42.3664232705
1233,90-45,Essex St,23,B,542,37,13,2018,5238,5876,The Port,0.0,1.12,748.29,61.47,-71.1020927399,42.3663212427
8673,90-71,Bishop Allen Dr,99,BA,551,None,None,4914,8862,19548,The Port,4.0,2.21,2215.5,44.55,-71.1021199576,42.3658602972
6719,90-72,Essex St,20,B,551,9,3,986,2107,2240,The Port,2.5,1.06,1053.5,53.2,-71.10198864,42.3661141253
7572,90-73,Essex St,22,B,551,8,3,1006,2594,2290,The Port,2.5,0.88,1297.0,61.22,-71.1019802162,42.3661260412
1593,90-74,Essex St,24,B,551,7,2,787,1675,1411,The Port,2.0,0.84,837.5,53.01,-71.101932344,42.3662106457
4147,90-75,Ashburton Pl,1,B,551,None,None,1596,2982,3245,The Port,2.25,1.09,745.5,46.48,-71.1016564103,42.3662494164
5481,90-76,Ashburton Pl,4,B,551,10,3,850,2688,1984,The Port,2.5,0.74,1344.0,68.38,-71.1015260282,42.366204009
6839,90-77,Ashburton Pl,5,B,551,5,3,876,2639,1752,The Port,2.0,0.66,2639.0,66.81,-71.101408901,42.3661670794
7685,90-78,Ashburton Pl,6,B,551,12,4,1342,2722,3154,The Port,2.25,1.16,1361.0,50.7,-71.1013393798,42.3661478091
8805,90-80,Ashburton Pl,3,B,551,8,3,976,2333,1952,The Port,2.25,0.84,2333.0,58.17,-71.101332528,42.3662417915
3121,90-81,Ashburton Pl,2,B,551,9,5,958,2345,2071,The Port,2.25,0.88,2345.0,59.15,-71.1014764544,42.366277848
11209,90-84,Essex St,32,B,551,17,9,1305,2239,3915,The Port,3.0,1.75,746.33,41.72,-71.1016028304,42.3666534192
1543,90-85,Essex St,34,B,551,13,5,1137,2320,2694,The Port,2.5,1.16,773.33,50.99,-71.101565028,42.3667268219
4210,90-86,Essex St,36,B,551,7,4,649,2000,1463,The Port,2.25,0.73,2000.0,67.55,-71.1014825051,42.3668252867
8896,90-87,Essex St,38,B,551,7,5,756,2020,1642,The Port,2.25,0.81,2020.0,62.57,-71.1014389742,42.3668840947
2564,90-88,Percy Pl,1,B,551,8,4,1091,5023,2275,The Port,2.25,0.45,5023.0,78.28,-71.10118167,42.3668308836
1254,90-89,Percy Pl,3,B,551,6,3,560,2476,1120,The Port,2.0,0.45,2476.0,77.38,-71.1010088552,42.3667562167
4038,90-90,Percy Pl,4,B,551,7,3,1035,2989,1635,The Port,2.0,0.55,2989.0,65.37,-71.1009248433,42.3668378874
7579,90-91,Percy Pl,2,B,551,7,3,730,2959,1330,The Port,2.0,0.45,2959.0,75.33,-71.1010492277,42.3668869533
3141,90-92,Essex St,40,B,551,9,3,994,2300,2200,The Port,3.0,0.96,2300.0,56.78,-71.1013094512,42.3670625805
12264,90-93,Essex St,42,B,551,7,3,935,2300,2007,The Port,2.25,0.87,2300.0,59.35,-71.1012409857,42.3671584128
8632,90-95,Norfolk St,135,C-1,551,None,None,6460,57427,29211,The Port,2.0,0.51,57427.0,88.75,-71.0999036776,42.3674129588
3031,90-96,Norfolk St,103,B,551,None,None,7953,25864,31812,The Port,4.0,1.23,1293.2,69.25,-71.1007112891,42.3668365431
8656,90-97,Norfolk St,99,B,551,None,None,1912,4532,4463,The Port,2.5,0.98,1133.0,57.81,-71.1004127866,42.3666775493
2293,90-98,Norfolk St,97,B,551,14,4,1109,3444,2350,The Port,2.0,0.68,1722.0,67.8,-71.1004789972,42.3665718993
3446,91-112,Washington St,400,C-1,602,7,2,801,1840,1551,The Port,2.25,0.84,1840.0,56.47,-71.1003582914,42.3658204839
2843,91-117,Washington St,390,C-1,602,11,2,1535,7890,3099,The Port,2.5,0.39,3945.0,80.54,-71.1001309015,42.3657450958
7099,91-120,Columbia St,49,C-1,602,10,5,1075,2716,2955,The Port,3.0,1.09,905.33,60.42,-71.0992845441,42.3647352194
6716,91-121,Columbia St,51,C-1,602,8,5,1075,2214,2955,The Port,3.0,1.33,738.0,51.45,-71.0992490708,42.3647981061
11340,91-122,Columbia St,53,C-1,602,8,5,1077,1916,2997,The Port,3.0,1.56,638.67,43.79,-71.0992400834,42.3648140387
5005,91-13,Washington St,350,C-1,602,9,4,1035,2399,2715,The Port,3.0,1.13,2399.0,56.86,-71.0993258454,42.3654945666
11311,91-14,Washington St,344,C-1,602,11,5,620,1199,1788,The Port,3.0,1.49,599.5,48.29,-71.0991962449,42.3654696264
8792,91-16,Columbia St,75,C-1,602,10,6,1131,3930,2280,The Port,2.0,0.58,1965.0,71.22,-71.0989634734,42.3652820378
9878,91-17,Columbia St,65-A,C-1,602,30,16,6960,11084,6960,The Port,0.0,0.63,1847.33,37.21,-71.0990671334,42.3651959383
11269,91-20,Columbia St,43,C-1,602,20,4,1204,4565,2709,The Port,2.0,0.59,4565.0,73.63,-71.0993520284,42.3646116974
8452,91-202,Bishop Allen Dr,67,BA,602,17,8,1221,5397,3663,The Port,3.0,0.68,1799.0,77.38,-71.100921836,42.3651247828
6741,91-204,Washington St,352,C-1,602,15,6,1247,3253,3741,The Port,3.0,1.15,1084.33,61.67,-71.0993443532,42.3655002957
11582,91-23,Bishop Allen Dr,47,BA,602,None,None,6380,11902,25340,The Port,4.0,2.13,517.48,46.4,-71.1001112541,42.3646769861
3834,91-29,Norfolk St,62,C-1,602,None,None,2488,8396,9994,The Port,4.0,1.19,1049.5,70.37,-71.1008834552,42.3656679387
9030,91-4,Washington St,384,C-1,602,18,6,1288,3054,3864,The Port,3.0,1.27,1018.0,57.83,-71.1000129675,42.3657119981
4251,91-7,Fiske Pl,23,C-1,602,None,None,1800,7720,1800,The Port,1.0,0.23,7720.0,76.68,-71.10018745,42.3653391359
3184,91-72,Columbia St,55,C-1,602,None,None,3366,21533,16632,The Port,3.0,0.77,1196.28,84.37,-71.0991510673,42.3649269918
11385,91-75,Washington St,378,C-1,602,None,None,1988,2489,7952,The Port,2.25,3.19,622.25,20.13,-71.0998466906,42.3656721222
10692,91-76,Fiske Pl,15,C-1,602,10,3,1548,1685,3168,The Port,2.0,1.88,842.5,8.13,-71.0999400184,42.3654569001
5982,91-81,Bishop Allen Dr,55,BA,602,None,None,3855,5324,3855,The Port,1.0,0.72,5324.0,27.59,-71.1004917442,42.3648658706
9643,91-88,Norfolk St,72,C-1,602,8,3,858,3172,2398,The Port,3.0,0.76,3172.0,72.95,-71.1006390943,42.3658585105
7886,91-89,Norfolk St,70,C-1,602,7,4,890,2239,2430,The Port,3.0,1.09,2239.0,60.25,-71.1006523615,42.3658395983
10449,91-9,Fiske Pl,24,C-1,602,6,2,1247,2488,2467,The Port,2.0,0.99,2488.0,49.88,-71.0998183863,42.365233573
4250,91-90,Norfolk St,68,C-1,602,8,5,758,6004,2274,The Port,3.0,0.38,6004.0,87.38,-71.1006881524,42.3657885818
10124,91-91,Norfolk St,56,BA,602,None,None,1696,3875,5088,The Port,3.0,1.31,645.83,56.23,-71.1010050395,42.365493857
9634,91-92,Norfolk St,52,BA,602,None,None,1696,2954,5088,The Port,3.0,1.72,492.33,42.59,-71.1010874949,42.3653755284
815,91-93,Norfolk St,48,BA,602,15,3,1171,1885,3513,The Port,3.0,1.86,628.33,37.88,-71.1011392765,42.3652990287
2749,91-95,Washington St,366,C-1,602,16,6,1651,2219,4953,The Port,3.0,2.23,739.67,25.6,-71.099588045,42.3655868814
9792,91-96,Washington St,362,C-1,602,17,8,0,2679,3814,The Port,0.0,1.42,893.0,100.0,-71.0995358915,42.3655772081
6796,91-97,Fiske Pl,18,C-1,602,None,None,1906,2507,3956,The Port,2.0,1.58,626.75,23.97,-71.0998453599,42.3653802634
1081,91-99,Bishop Allen Dr,61,BA,602,None,None,1260,9900,10523,The Port,3.0,1.06,582.35,87.27,-71.1006427783,42.3649681258
